,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1920,ISDR,1.928571429,,"
2021-12-31    5802000.0
2020-12-31    4579000.0
2019-12-31    3840000.0
2018-12-31    2600000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    31620000.0
2020-12-31    28142000.0
2019-12-31    26100000.0
2018-12-31    25663000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.183491
2020-12-31    0.162711
2019-12-31    0.147126
2018-12-31    0.101313
dtype: float64","
2021-12-31    23852000.0
2020-12-31    19556000.0
2019-12-31    15766000.0
2018-12-31    17222000.0
Name: Cash, dtype: float64","
2021-12-31    27893000.0
2020-12-31    22368000.0
2019-12-31    18006000.0
2018-12-31    18994000.0
Name: Total Current Assets, dtype: float64"
1921,KRNNF,,0.0177,"
2021-12-31    1.668842e+09
2020-12-31    1.374035e+09
2019-12-31    1.497405e+09
2018-12-31    1.529427e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.392140e+09
2020-12-31    1.200525e+09
2019-12-31    1.370655e+09
2018-12-31    1.433278e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.198760
2020-12-31    1.144528
2019-12-31    1.092474
2018-12-31    1.067083
dtype: float64","
2021-12-31    383371000.0
2020-12-31    216988000.0
2019-12-31    110382000.0
2018-12-31    218802000.0
Name: Cash, dtype: float64","
2021-12-31    2.362032e+09
2020-12-31    1.957016e+09
2019-12-31    2.165387e+09
2018-12-31    2.311630e+09
Name: Total Current Assets, dtype: float64"
1922,BFC,0.861443598,0.0124,"
2021-12-31    2.576498e+09
2020-12-31    2.377715e+09
2019-12-31    1.900699e+09
2018-12-31    1.588656e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    322653000.0
2020-12-31    294857000.0
2019-12-31    230211000.0
2018-12-31    174323000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.985353
2020-12-31    8.063960
2019-12-31    8.256334
2018-12-31    9.113290
dtype: float64","
2021-12-31    296860000.0
2020-12-31    170219000.0
2019-12-31     60268000.0
2018-12-31     79441000.0
Name: Cash, dtype: float64","
2021-12-31    299338000.0
2020-12-31    175014000.0
2019-12-31     93927000.0
2018-12-31    111335000.0
Name: Total Current Assets, dtype: float64"
1923,BPYPN,,0.099300005,"
2021-12-31    2.064700e+10
2020-12-31    1.822000e+10
2019-12-31    1.246600e+10
2018-12-31    1.030600e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.805000e+09
2020-12-31    1.170900e+10
2019-12-31    1.327400e+10
2018-12-31    1.235300e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.344918
2020-12-31    1.556068
2019-12-31    0.939129
2018-12-31    0.834291
dtype: float64","
2021-12-31    2.576000e+09
2020-12-31    2.473000e+09
2019-12-31    1.438000e+09
2018-12-31    3.288000e+09
Name: Cash, dtype: float64","
2021-12-31    1.543500e+10
2020-12-31    5.009000e+09
2019-12-31    3.289000e+09
2018-12-31    7.114000e+09
Name: Total Current Assets, dtype: float64"
1924,LBRDA,-0.02764977,,"
2021-12-31    582000000.0
2020-12-31    612000000.0
2019-12-31     12139000.0
2018-12-31      8195000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.012700e+10
2020-12-31    1.350300e+10
2019-12-31    1.066795e+10
2018-12-31    1.059862e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.057470
2020-12-31    0.045323
2019-12-31    0.001138
2018-12-31    0.000773
dtype: float64","
2021-12-31    1.910000e+08
2020-12-31    1.418000e+09
2019-12-31    4.972400e+07
2018-12-31    8.310300e+07
Name: Cash, dtype: float64","
2021-12-31    4.590000e+08
2020-12-31    1.846000e+09
2019-12-31    5.213300e+07
2018-12-31    8.457400e+07
Name: Total Current Assets, dtype: float64"
1925,MSSA,,,"
2021-12-31    332350.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    150.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2215.666667
dtype: float64",,"
2021-12-31    332500.0
Name: Total Current Assets, dtype: float64"
1926,RDHL,0.157819225,,"
2021-12-31    81470000.0
2020-12-31    73235000.0
2019-12-31    10616000.0
2018-12-31    10381000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     8875000.0
2020-12-31    13864000.0
2019-12-31    60002000.0
2018-12-31    51186000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.179718
2020-12-31    5.282386
2019-12-31    0.176927
2018-12-31    0.202809
dtype: float64","
2021-12-31    29474000.0
2020-12-31    29295000.0
2019-12-31    29023000.0
2018-12-31    29005000.0
Name: Cash, dtype: float64","
2021-12-31    89152000.0
2020-12-31    70495000.0
2019-12-31    53214000.0
2018-12-31    56788000.0
Name: Total Current Assets, dtype: float64"
1927,SRB.F,,0.025999999,"
2021-10-03    8.151400e+09
2020-09-27    7.346800e+09
2019-09-29    6.168700e+09
2018-09-30    5.684200e+09
Name: Total Current Liabilities, dtype: float64","
2021-10-03   -5.321200e+09
2020-09-27   -7.805100e+09
2019-09-29   -6.232200e+09
2018-09-30    1.169500e+09
Name: Total Stockholder Equity, dtype: float64","
2021-10-03   -1.531873
2020-09-27   -0.941282
2019-09-29   -0.989811
2018-09-30    4.860368
dtype: float64","
2021-10-03    6.455700e+09
2020-09-27    4.350900e+09
2019-09-29    2.686600e+09
2018-09-30    8.756300e+09
Name: Cash, dtype: float64","
2021-10-03    9.756400e+09
2020-09-27    7.806400e+09
2019-09-29    5.653900e+09
2018-09-30    1.249420e+10
Name: Total Current Assets, dtype: float64"
1928,DRMA,0.533635188,,"
2021-12-31    1516836.0
2020-12-31    3783392.0
2019-12-31    1722771.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    10107104.0
2020-12-31   -25726515.0
2019-12-31   -22489985.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.150076
2020-12-31   -0.147062
2019-12-31   -0.076602
dtype: float64","
2021-12-31    10798806.0
2020-12-31      530400.0
2019-12-31     1991802.0
Name: Cash, dtype: float64","
2021-12-31    11623940.0
2020-12-31      605453.0
2019-12-31     2065481.0
Name: Total Current Assets, dtype: float64"
1929,TMV1.F,,,"
2021-12-31    337062000.0
2020-12-31    350966000.0
2019-12-31    281411000.0
2018-12-31    417080000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    320087000.0
2020-12-31    240711000.0
2019-12-31     91861000.0
2018-12-31   -216548000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.053032
2020-12-31    1.458039
2019-12-31    3.063444
2018-12-31   -1.926039
dtype: float64","
2021-12-31    550533000.0
2020-12-31     83531000.0
2019-12-31     71153000.0
2018-12-31     79939000.0
Name: Cash, dtype: float64","
2021-12-31    576635000.0
2020-12-31    115301000.0
2019-12-31     93737000.0
2018-12-31    108355000.0
Name: Total Current Assets, dtype: float64"
1930,CDNS,1.431623932,,"
2022-01-01    971225000.0
2021-01-02    796808000.0
2019-12-28    672391000.0
2018-12-29    708982000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    2.740675e+09
2021-01-02    2.493018e+09
2019-12-28    2.102894e+09
2018-12-29    1.288401e+09
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.354374
2021-01-02    0.319616
2019-12-28    0.319746
2018-12-29    0.550281
dtype: float64","
2022-01-01    1.088940e+09
2021-01-02    9.284320e+08
2019-12-28    7.052100e+08
2018-12-29    5.332980e+08
Name: Cash, dtype: float64","
2022-01-01    1.715769e+09
2021-01-02    1.478587e+09
2019-12-28    1.169343e+09
2018-12-29    9.510920e+08
Name: Total Current Assets, dtype: float64"
1931,IDYA,1.275985663,,"
2021-12-31    45159000.0
2020-12-31    38640000.0
2019-12-31     6940000.0
2018-12-31     5413000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    301514000.0
2020-12-31    198274000.0
2019-12-31    100400000.0
2018-12-31    -48948000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.149774
2020-12-31    0.194882
2019-12-31    0.069124
2018-12-31   -0.110587
dtype: float64","
2021-12-31    92046000.0
2020-12-31    72037000.0
2019-12-31    34067000.0
2018-12-31    20505000.0
Name: Cash, dtype: float64","
2021-12-31    250996000.0
2020-12-31    288605000.0
2019-12-31    101654000.0
2018-12-31     90667000.0
Name: Total Current Assets, dtype: float64"
1932,EVGOW,,,,,,,
1933,CIS.F,,0.0341,"
2022-07-30    2.564000e+10
2021-07-31    2.625700e+10
2020-07-25    2.533100e+10
2019-07-27    3.171200e+10
Name: Total Current Liabilities, dtype: float64","
2022-07-30    3.977300e+10
2021-07-31    4.127500e+10
2020-07-25    3.792000e+10
2019-07-27    3.357100e+10
Name: Total Stockholder Equity, dtype: float64","
2022-07-30    0.644658
2021-07-31    0.636148
2020-07-25    0.668012
2019-07-27    0.944625
dtype: float64","
2022-07-30    7.079000e+09
2021-07-31    9.175000e+09
2020-07-25    1.180900e+10
2019-07-27    1.175000e+10
Name: Cash, dtype: float64","
2022-07-30    3.671700e+10
2021-07-31    3.911200e+10
2020-07-25    4.357300e+10
2019-07-27    4.775500e+10
Name: Total Current Assets, dtype: float64"
1934,PDYPY,,,"
2021-12-31    2.074100e+09
2020-12-31    1.981700e+09
2019-12-31    8.855000e+08
2018-12-31    5.784000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.025090e+10
2020-12-31    1.096510e+10
2019-12-31    3.984700e+09
2018-12-31    3.998000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.202333
2020-12-31    0.180728
2019-12-31    0.222225
2018-12-31    0.144672
dtype: float64","
2021-12-31    951700000.0
2020-12-31    603400000.0
2019-12-31    108100000.0
2018-12-31    123700000.0
Name: Cash, dtype: float64","
2021-12-31    1.961800e+09
2020-12-31    1.461100e+09
2019-12-31    3.618000e+08
2018-12-31    3.727000e+08
Name: Total Current Assets, dtype: float64"
1935,VOXX,-4.162162162,,"
2022-02-28    204016000.0
2021-02-28    146796000.0
2020-02-29     71022000.0
2019-02-28     95216000.0
Name: Total Current Liabilities, dtype: float64","
2022-02-28    381102000.0
2021-02-28    407420000.0
2020-02-29    376179000.0
2019-02-28    407672000.0
Name: Total Stockholder Equity, dtype: float64","
2022-02-28    0.535332
2021-02-28    0.360306
2020-02-29    0.188798
2019-02-28    0.233560
dtype: float64","
2022-02-28    27788000.0
2021-02-28    59404000.0
2020-02-29    37425000.0
2019-02-28    58236000.0
Name: Cash, dtype: float64","
2022-02-28    330772000.0
2021-02-28    319339000.0
2020-02-29    217820000.0
2019-02-28    246385000.0
Name: Total Current Assets, dtype: float64"
1936,0JT5.L,,,"
2022-06-26    4.564759e+09
2021-06-27    3.527867e+09
2020-06-28    3.162442e+09
2019-06-30    2.371650e+09
Name: Total Current Liabilities, dtype: float64","
2022-06-26    6.278366e+09
2021-06-27    6.027188e+09
2020-06-28    5.172494e+09
2019-06-30    4.673865e+09
Name: Total Stockholder Equity, dtype: float64","
2022-06-26    0.727062
2021-06-27    0.585326
2020-06-28    0.611396
2019-06-30    0.507428
dtype: float64","
2022-06-26    3.522001e+09
2021-06-27    4.418263e+09
2020-06-28    4.915172e+09
2019-06-30    3.658219e+09
Name: Cash, dtype: float64","
2022-06-26    1.228524e+10
2021-06-27    1.165239e+10
2020-06-28    1.085354e+10
2019-06-30    8.560409e+09
Name: Total Current Assets, dtype: float64"
1937,INN1.F,2.213500785,0.0589,"
2021-12-31    8.061030e+11
2020-12-31    7.919000e+11
2019-12-31    7.317010e+11
2018-12-31    7.325910e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.391900e+10
2020-12-31    5.463700e+10
2019-12-31    5.376900e+10
2018-12-31    4.904900e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    14.950259
2020-12-31    14.493841
2019-12-31    13.608232
2018-12-31    14.935901
dtype: float64","
2021-12-31    9.831000e+09
2020-12-31    1.111700e+10
2019-12-31    1.132800e+10
2018-12-31    8.236000e+09
Name: Cash, dtype: float64","
2021-12-31    2.146810e+11
2020-12-31    2.242900e+11
2019-12-31    1.612950e+11
2018-12-31    1.822120e+11
Name: Total Current Assets, dtype: float64"
1938,PLXS,1.126513081,,"
2021-10-02    1.128703e+09
2020-10-03    1.003517e+09
2019-09-28    8.655030e+08
2018-09-29    7.376730e+08
Name: Total Current Liabilities, dtype: float64","
2021-10-02    1.028232e+09
2020-10-03    9.774800e+08
2019-09-28    8.655760e+08
2018-09-29    9.211430e+08
Name: Total Stockholder Equity, dtype: float64","
2021-10-02    1.097712
2020-10-03    1.026637
2019-09-28    0.999916
2018-09-29    0.800824
dtype: float64","
2021-10-02    270172000.0
2020-10-03    385807000.0
2019-09-28    223761000.0
2018-09-29    297269000.0
Name: Cash, dtype: float64","
2021-10-02    1.930886e+09
2020-10-03    1.779159e+09
2019-09-28    1.538291e+09
2018-09-29    1.517161e+09
Name: Total Current Assets, dtype: float64"
1939,XAIR,1.054313099,,"
2022-03-31    10712000.0
2021-03-31     3800000.0
2020-03-31     4871653.0
2019-03-31     5403208.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    72704000.0
2021-03-31    30464000.0
2020-03-31    18092445.0
2019-03-31     4024877.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.147337
2021-03-31    0.124737
2020-03-31    0.269264
2019-03-31    1.342453
dtype: float64","
2022-03-31    80242000.0
2021-03-31    34631000.0
2020-03-31    19829275.0
2019-03-31     1340203.0
Name: Cash, dtype: float64","
2022-03-31    92945000.0
2021-03-31    37223000.0
2020-03-31    26614917.0
2019-03-31     8688213.0
Name: Total Current Assets, dtype: float64"
1940,FIV.F,6.166194523,,"
2021-12-31    1.829500e+10
2020-12-31    1.563700e+10
2019-12-31    1.572700e+10
2018-12-31    2.010000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.095200e+10
2020-12-31    3.233000e+10
2019-12-31    3.297900e+10
2018-12-31    2.293000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.591077
2020-12-31    0.483668
2019-12-31    0.476879
2018-12-31    0.876581
dtype: float64","
2021-12-31    835000000.0
2020-12-31    906000000.0
2019-12-31    893000000.0
2018-12-31    415000000.0
Name: Cash, dtype: float64","
2021-12-31    1.887000e+10
2020-12-31    1.621900e+10
2019-12-31    1.704600e+10
2018-12-31    2.224000e+09
Name: Total Current Assets, dtype: float64"
1941,0Y7S.L,,,"
2021-09-30    9.098000e+09
2020-09-30    8.248000e+09
2019-09-30    9.070000e+09
2018-09-30    1.125000e+10
Name: Total Current Liabilities, dtype: float64","
2021-09-30    1.756200e+10
2020-09-30    1.744700e+10
2019-09-30    1.976600e+10
2018-09-30    2.116400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.518050
2020-09-30    0.472746
2019-09-30    0.458869
2018-09-30    0.531563
dtype: float64","
2021-09-30    1.336000e+09
2020-09-30    1.951000e+09
2019-09-30    2.805000e+09
2018-09-30    1.850000e+08
Name: Cash, dtype: float64","
2021-09-30    9.998000e+09
2020-09-30    1.005300e+10
2019-09-30    1.239300e+10
2018-09-30    1.182300e+10
Name: Total Current Assets, dtype: float64"
1942,CTIC,0.759837178,,"
2021-12-31    66651000.0
2020-12-31    17038000.0
2019-12-31    18488000.0
2018-12-31    23055000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     3767000.0
2020-12-31    40029000.0
2019-12-31    23688000.0
2018-12-31    58694000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    17.693390
2020-12-31     0.425641
2019-12-31     0.780480
2018-12-31     0.392800
dtype: float64","
2021-12-31    65446000.0
2020-12-31    40394000.0
2019-12-31    31144000.0
2018-12-31    36439000.0
Name: Cash, dtype: float64","
2021-12-31    68379000.0
2020-12-31    54325000.0
2019-12-31    35580000.0
2018-12-31    82492000.0
Name: Total Current Assets, dtype: float64"
1943,VEL,1.744765703,,"
2021-12-31    390831000.0
2020-12-31    134184000.0
2019-12-31     49846000.0
2018-12-31     26797000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    341109000.0
2020-12-31    219589000.0
2019-12-31    152844000.0
2018-12-31    136800000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.145766
2020-12-31    0.611069
2019-12-31    0.326123
2018-12-31    0.195885
dtype: float64","
2021-12-31    35965000.0
2020-12-31    13273000.0
2019-12-31    21465000.0
2018-12-31    15008000.0
Name: Cash, dtype: float64","
2021-12-31    2.756009e+09
2020-12-31    2.071528e+09
2019-12-31    2.178731e+09
2018-12-31    1.720757e+09
Name: Total Current Assets, dtype: float64"
1944,GCBC,,0.0086,"
2022-06-30    2.346920e+09
2021-06-30    2.015467e+09
2020-06-30    1.526221e+09
2019-06-30    1.133667e+09
Name: Total Current Liabilities, dtype: float64","
2022-06-30    157714000.0
2021-06-30    149584000.0
2020-06-30    128805000.0
2019-06-30    112369000.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    14.880860
2021-06-30    13.473814
2020-06-30    11.849082
2019-06-30    10.088788
dtype: float64","
2022-06-30     69009000.0
2021-06-30    149775000.0
2020-06-30     40463000.0
2019-06-30     26238000.0
Name: Cash, dtype: float64","
2022-06-30     83978000.0
2021-06-30    164320000.0
2020-06-30     54110000.0
2019-06-30     40263000.0
Name: Total Current Assets, dtype: float64"
1945,MX,0.147195332,,"
2021-12-31     85481000.0
2020-12-31    173618000.0
2019-12-31    133833000.0
2018-12-31    132659000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    452762000.0
2020-12-31    345600000.0
2019-12-31    -14981000.0
2018-12-31    -17310000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.188799
2020-12-31    0.502367
2019-12-31   -8.933516
2018-12-31   -7.663720
dtype: float64","
2021-12-31    279547000.0
2020-12-31    279940000.0
2019-12-31    151657000.0
2018-12-31    132438000.0
Name: Cash, dtype: float64","
2021-12-31    409120000.0
2020-12-31    409610000.0
2019-12-31    379365000.0
2018-12-31    352745000.0
Name: Total Current Assets, dtype: float64"
1946,EURN,0.231111111,0.0066,"
2021-12-31    321033000.0
2020-12-31    203594000.0
2019-12-31    316050000.0
2018-12-31    287122000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.960582e+09
2020-12-31    2.311786e+09
2019-12-31    2.311855e+09
2018-12-31    2.260523e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.163744
2020-12-31    0.088068
2019-12-31    0.136708
2018-12-31    0.127016
dtype: float64","
2021-12-31    152528000.0
2020-12-31    161478000.0
2019-12-31    296954000.0
2018-12-31    173133000.0
Name: Cash, dtype: float64","
2021-12-31    459407000.0
2020-12-31    451873000.0
2019-12-31    802249000.0
2018-12-31    521141000.0
Name: Total Current Assets, dtype: float64"
