,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1255,SRI,-2.505966587,,"
2021-12-31    173066000.0
2020-12-31    146048000.0
2019-12-31    138596000.0
2018-12-31    147307000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    295950000.0
2020-12-31    296634000.0
2019-12-31    289904000.0
2018-12-31    283266000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.584781
2020-12-31    0.492351
2019-12-31    0.478076
2018-12-31    0.520031
dtype: float64","
2021-12-31    85547000.0
2020-12-31    73919000.0
2019-12-31    69403000.0
2018-12-31    81092000.0
Name: Cash, dtype: float64","
2021-12-31    410824000.0
2020-12-31    334664000.0
2019-12-31    331266000.0
2018-12-31    320177000.0
Name: Total Current Assets, dtype: float64"
1256,MQT,,0.0542,"
2022-07-31    76405374.0
2022-04-30    87319783.0
2021-04-30    82264101.0
2020-04-30    85377817.0
Name: Total Current Liabilities, dtype: float64","
2022-07-31    277926728.0
2022-04-30    275029783.0
2021-04-30    328872703.0
2020-04-30    293673252.0
Name: Total Stockholder Equity, dtype: float64","
2022-07-31    0.274912
2022-04-30    0.317492
2021-04-30    0.250140
2020-04-30    0.290724
dtype: float64","
2022-07-31        NaN
2022-04-30        NaN
2021-04-30    29578.0
2020-04-30        NaN
Name: Cash, dtype: float64","
2022-07-31     7191022.0
2022-04-30    11031198.0
2021-04-30     6541782.0
2020-04-30     6956457.0
Name: Total Current Assets, dtype: float64"
1257,NLSPW,,,,,,,
1258,WAC.F,8.7,0.0626,"
2021-12-31    567900000.0
2020-12-31    316500000.0
2019-12-31    421900000.0
2018-12-31    382700000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.286200e+09
2020-12-31    1.218100e+09
2019-12-31    1.225000e+09
2018-12-31    1.221400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.441533
2020-12-31    0.259831
2019-12-31    0.344408
2018-12-31    0.313329
dtype: float64","
2021-12-31    305500000.0
2020-12-31    283100000.0
2019-12-31     46300000.0
2018-12-31     43800000.0
Name: Cash, dtype: float64","
2021-12-31    1.433300e+09
2020-12-31    1.155600e+09
2019-12-31    1.172700e+09
2018-12-31    1.091800e+09
Name: Total Current Assets, dtype: float64"
1259,CULP,-0.306026365,,"
2022-05-01    32556000.0
2021-05-02    61232000.0
2020-05-03    40119000.0
2019-04-28    35192000.0
Name: Total Current Liabilities, dtype: float64","
2022-05-01    119501000.0
2021-05-02    129006000.0
2020-05-03    129698000.0
2019-04-28    159933000.0
Name: Total Stockholder Equity, dtype: float64","
2022-05-01    0.272433
2021-05-02    0.474645
2020-05-03    0.309326
2019-04-28    0.220042
dtype: float64","
2022-05-01    14550000.0
2021-05-02    37009000.0
2020-05-03    69790000.0
2019-04-28    40008000.0
Name: Cash, dtype: float64","
2022-05-01    107176000.0
2021-05-02    143207000.0
2020-05-03    151685000.0
2019-04-28    123245000.0
Name: Total Current Assets, dtype: float64"
1260,IMAQ,,,"
2021-12-31    394079.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -8236619.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.047845
dtype: float64","
2021-12-31    224707.0
Name: Cash, dtype: float64","
2021-12-31    463660.0
Name: Total Current Assets, dtype: float64"
1261,KIRK,1.875,,"
2022-01-29    134614000.0
2021-01-30    137600000.0
2020-02-01    141440000.0
2019-02-02     86536000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-29     81126000.0
2021-01-30     94922000.0
2020-02-01     76955000.0
2019-02-02    130800000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-29    1.659320
2021-01-30    1.449611
2020-02-01    1.837957
2019-02-02    0.661590
dtype: float64","
2022-01-29     25003000.0
2021-01-30    100337000.0
2020-02-01     30132000.0
2019-02-02     57946000.0
Name: Cash, dtype: float64","
2022-01-29    149569000.0
2021-01-30    170698000.0
2020-02-01    131511000.0
2019-02-02    157941000.0
Name: Total Current Assets, dtype: float64"
1262,SMAP,,,"
2021-12-31    200274.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1238109.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.161758
dtype: float64","
2021-12-31    931271.0
Name: Cash, dtype: float64","
2021-12-31    1316001.0
Name: Total Current Assets, dtype: float64"
1263,SNDB.F,,,,,,,
1264,MEQA.F,,0.1359,"
2021-12-31    736630000.0
2020-12-31    179260000.0
2019-12-31    214003000.0
2018-12-31    176552000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.026922e+09
2020-12-31    6.696267e+09
2019-12-31    6.708700e+09
2018-12-31    6.401836e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.104830
2020-12-31    0.026770
2019-12-31    0.031899
2018-12-31    0.027578
dtype: float64","
2021-12-31    866721000.0
2020-12-31    252022000.0
2019-12-31    254016000.0
2018-12-31    169025000.0
Name: Cash, dtype: float64","
2021-12-31    955760000.0
2020-12-31    408257000.0
2019-12-31    304998000.0
2018-12-31    349344000.0
Name: Total Current Assets, dtype: float64"
1265,FSNUY,,0.0438,"
2021-12-31    1.506200e+10
2020-12-31    1.311300e+10
2019-12-31    1.393600e+10
2018-12-31    1.327500e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.899800e+10
2020-12-31    1.694900e+10
2019-12-31    1.677800e+10
2018-12-31    1.541100e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.792820
2020-12-31    0.773674
2019-12-31    0.830612
2018-12-31    0.861398
dtype: float64","
2021-12-31    2.764000e+09
2020-12-31    1.837000e+09
2019-12-31    1.654000e+09
2018-12-31    2.709000e+09
Name: Cash, dtype: float64","
2021-12-31    1.746100e+10
2020-12-31    1.577200e+10
2019-12-31    1.526400e+10
2018-12-31    1.479000e+10
Name: Total Current Assets, dtype: float64"
1266,ATHE,,,"
2022-06-30    5820410.0
2021-06-30    3067623.0
2020-06-30    2714522.0
2019-06-30    3320169.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    35468591.0
2021-06-30    30470460.0
2020-06-30     7150814.0
2019-06-30    16554773.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.164100
2021-06-30    0.100675
2020-06-30    0.379610
2019-06-30    0.200557
dtype: float64","
2022-06-30    34806799.0
2021-06-30    28115516.0
2020-06-30     9196892.0
2019-06-30    14399904.0
Name: Cash, dtype: float64","
2022-06-30    41144089.0
2021-06-30    33488946.0
2020-06-30     9836349.0
2019-06-30    19861170.0
Name: Total Current Assets, dtype: float64"
1267,FTE.F,,0.073699996,"
2021-12-31    2.727600e+10
2020-12-31    2.829400e+10
2019-12-31    2.776700e+10
2018-12-31    3.029600e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.234100e+10
2020-12-31    3.455700e+10
2019-12-31    3.187500e+10
2018-12-31    3.066900e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.843388
2020-12-31    0.818763
2019-12-31    0.871122
2018-12-31    0.987838
dtype: float64","
2021-12-31    8.621000e+09
2020-12-31    8.145000e+09
2019-12-31    6.481000e+09
2018-12-31    5.634000e+09
Name: Cash, dtype: float64","
2021-12-31    2.583400e+10
2020-12-31    2.509400e+10
2019-12-31    2.498700e+10
2018-12-31    2.189100e+10
Name: Total Current Assets, dtype: float64"
1268,MDRX,0.172704297,,"
2021-12-31    5.470820e+08
2020-12-31    9.347770e+08
2019-12-31    1.210690e+09
2018-12-31    7.977300e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.408138e+09
2020-12-31    1.666243e+09
2019-12-31    1.285188e+09
2018-12-31    1.551113e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.388514
2020-12-31    0.561009
2019-12-31    0.942033
2018-12-31    0.514295
dtype: float64","
2021-12-31    188351000.0
2020-12-31    531104000.0
2019-12-31    129668000.0
2018-12-31    174243000.0
Name: Cash, dtype: float64","
2021-12-31    7.613420e+08
2020-12-31    1.153222e+09
2019-12-31    8.412620e+08
2018-12-31    8.589650e+08
Name: Total Current Assets, dtype: float64"
1269,NMM,1.534958872,0.0077,"
2021-12-31    395505000.0
2020-12-31    253252000.0
2019-12-31     79784000.0
2018-12-31     52333000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.769725e+09
2020-12-31    6.548300e+08
2019-12-31    7.280190e+08
2018-12-31    7.767530e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.223484
2020-12-31    0.386745
2019-12-31    0.109591
2018-12-31    0.067374
dtype: float64","
2021-12-31    159467000.0
2020-12-31     19303000.0
2019-12-31     23354000.0
2018-12-31     58590000.0
Name: Cash, dtype: float64","
2021-12-31    226340000.0
2020-12-31     60780000.0
2019-12-31     75990000.0
2018-12-31    111112000.0
Name: Total Current Assets, dtype: float64"
1270,KDSKF,1.911595867,0.0227,"
2021-12-31    2.431000e+09
2020-12-31    2.243000e+09
2019-12-31    2.163000e+09
2018-12-31    2.571000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9.318000e+09
2020-12-31    7.399000e+09
2019-12-31    7.731000e+09
2018-12-31    7.782000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.260893
2020-12-31    0.303149
2019-12-31    0.279783
2018-12-31    0.330378
dtype: float64","
2021-12-31    1.561000e+09
2020-12-31    8.710000e+08
2019-12-31    8.000000e+08
2018-12-31    1.281000e+09
Name: Cash, dtype: float64","
2021-12-31    6.129000e+09
2020-12-31    5.420000e+09
2019-12-31    5.224000e+09
2018-12-31    6.310000e+09
Name: Total Current Assets, dtype: float64"
1271,MAX,-0.161892902,,"
2021-12-31     84216000.0
2020-12-31    107455000.0
2019-12-31     47912000.0
2018-12-31     33456000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     -4337000.0
2020-12-31    -33773000.0
2019-12-31   -113596000.0
2018-12-31     40480000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -19.418031
2020-12-31    -3.181684
2019-12-31    -0.421775
2018-12-31     0.826482
dtype: float64","
2021-12-31    50564000.0
2020-12-31    23554000.0
2019-12-31    10028000.0
2018-12-31     5662000.0
Name: Cash, dtype: float64","
2021-12-31    137106000.0
2020-12-31    127799000.0
2019-12-31     67488000.0
2018-12-31     44098000.0
Name: Total Current Assets, dtype: float64"
1272,48Z.F,2.981744422,0.0048,"
2021-12-31    1.253000e+09
2020-12-31    1.660000e+09
2019-12-31    4.125000e+09
2018-12-31    3.520000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.453000e+09
2020-12-31    3.522000e+09
2019-12-31    4.536000e+09
2018-12-31    5.518000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.362873
2020-12-31    0.471323
2019-12-31    0.909392
2018-12-31    0.637912
dtype: float64","
2021-12-31    7.200000e+08
2020-12-31    1.610000e+09
2019-12-31    1.577000e+09
2018-12-31    2.277000e+09
Name: Cash, dtype: float64","
2021-12-31    2.737000e+09
2020-12-31    3.672000e+09
2019-12-31    5.843000e+09
2018-12-31    6.581000e+09
Name: Total Current Assets, dtype: float64"
1273,MF,0.367548185,,"
2020-12-31    2.897848e+09
2019-12-31    2.418772e+09
2018-12-31    1.702908e+09
Name: Total Current Liabilities, dtype: float64","
2020-12-31   -9.435665e+09
2019-12-31   -7.283448e+09
2018-12-31   -3.981891e+09
Name: Total Stockholder Equity, dtype: float64","
2020-12-31   -0.307116
2019-12-31   -0.332092
2018-12-31   -0.427663
dtype: float64","
2020-12-31    8.661130e+08
2019-12-31    5.531400e+08
2018-12-31    2.611345e+09
Name: Cash, dtype: float64","
2020-12-31    1.449423e+09
2019-12-31    1.103947e+09
2018-12-31    3.173785e+09
Name: Total Current Assets, dtype: float64"
1274,RSG,1.357615894,0.0147,"
2021-12-31    2.415600e+09
2020-12-31    2.282000e+09
2019-12-31    3.064600e+09
2018-12-31    2.718600e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.978900e+09
2020-12-31    8.483900e+09
2019-12-31    8.118200e+09
2018-12-31    7.927100e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.269031
2020-12-31    0.268980
2019-12-31    0.377497
2018-12-31    0.342950
dtype: float64","
2021-12-31    29000000.0
2020-12-31    38200000.0
2019-12-31    47100000.0
2018-12-31    70500000.0
Name: Cash, dtype: float64","
2021-12-31    1.710800e+09
2020-12-31    1.521800e+09
2019-12-31    1.606000e+09
2018-12-31    1.564400e+09
Name: Total Current Assets, dtype: float64"
1275,EBF,1.521035599,0.046,"
2022-02-28    37190000.0
2021-02-28    35052000.0
2020-02-29    37969000.0
2019-02-28    31623000.0
Name: Total Current Liabilities, dtype: float64","
2022-02-28    303815000.0
2021-02-28    300549000.0
2020-02-29    294329000.0
2019-02-28    289127000.0
Name: Total Stockholder Equity, dtype: float64","
2022-02-28    0.122410
2021-02-28    0.116627
2020-02-29    0.129002
2019-02-28    0.109374
dtype: float64","
2022-02-28    85606000.0
2021-02-28    75190000.0
2020-02-29    68258000.0
2019-02-28    88442000.0
Name: Cash, dtype: float64","
2022-02-28    165029000.0
2021-02-28    148074000.0
2020-02-29    149884000.0
2019-02-28    166165000.0
Name: Total Current Assets, dtype: float64"
1276,FRMEP,,0.0735,"
2021-12-31    1.303794e+10
2020-12-31    1.161835e+10
2019-12-31    1.011896e+10
2018-12-31    7.990348e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.912446e+09
2020-12-31    1.875520e+09
2019-12-31    1.786312e+09
2018-12-31    1.408135e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    6.817413
2020-12-31    6.194736
2019-12-31    5.664719
2018-12-31    5.674419
dtype: float64","
2021-12-31    167146000.0
2020-12-31    192896000.0
2019-12-31    177201000.0
2018-12-31    139247000.0
Name: Cash, dtype: float64","
2021-12-31    767183000.0
2020-12-31    726382000.0
2019-12-31    392668000.0
2018-12-31    238397000.0
Name: Total Current Assets, dtype: float64"
1277,HAIAW,,,,,,,
1278,TAK,1.577946768,0.055999998,"
2022-03-31    2.145730e+12
2021-03-31    1.773176e+12
2020-03-31    2.175898e+12
2019-03-31    2.553049e+12
Name: Total Current Liabilities, dtype: float64","
2022-03-31    5.683019e+12
2021-03-31    5.173037e+12
2020-03-31    4.723483e+12
2019-03-31    5.181985e+12
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.377569
2021-03-31    0.342773
2020-03-31    0.460655
2019-03-31    0.492678
dtype: float64","
2022-03-31    8.496950e+11
2021-03-31    9.662220e+11
2020-03-31    6.376140e+11
2019-03-31    7.020930e+11
Name: Cash, dtype: float64","
2022-03-31    2.593642e+12
2021-03-31    2.712893e+12
2020-03-31    2.469432e+12
2019-03-31    2.993037e+12
Name: Total Current Assets, dtype: float64"
1279,CMP,1.778425656,0.0146,"
2021-09-30    195400000.0
2020-12-31    296700000.0
2019-12-31    295900000.0
2018-12-31    283300000.0
Name: Total Current Liabilities, dtype: float64","
2021-09-30    293100000.0
2020-12-31    378300000.0
2019-12-31    529600000.0
2018-12-31    540200000.0
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.666667
2020-12-31    0.784298
2019-12-31    0.558724
2018-12-31    0.524435
dtype: float64","
2021-09-30    18100000.0
2020-12-31    10600000.0
2019-12-31    34700000.0
2018-12-31    27000000.0
Name: Cash, dtype: float64","
2021-09-30    531400000.0
2020-12-31    756300000.0
2019-12-31    785000000.0
2018-12-31    721200000.0
Name: Total Current Assets, dtype: float64"
1280,CSWC,2.157330155,0.1106,"
2022-03-31    1407000.0
2021-03-31      50000.0
2020-03-31     513000.0
2019-03-31     192000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    420867000.0
2021-03-31    336251000.0
2020-03-31    272222000.0
2019-03-31    325963000.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.003343
2021-03-31    0.000149
2020-03-31    0.001884
2019-03-31    0.000589
dtype: float64","
2022-03-31    11431000.0
2021-03-31    31613000.0
2020-03-31    13744000.0
2019-03-31     9924000.0
Name: Cash, dtype: float64","
2022-03-31    27277000.0
2021-03-31    43622000.0
2020-03-31    25974000.0
2019-03-31    20973000.0
Name: Total Current Assets, dtype: float64"
1281,AKZA.AS,1.35100026,0.0313,"
2021-12-31    4.869000e+09
2020-12-31    3.093000e+09
2019-12-31    3.002000e+09
2018-12-31    3.680000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.425000e+09
2020-12-31    5.746000e+09
2019-12-31    6.350000e+09
2018-12-31    1.183400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.897512
2020-12-31    0.538288
2019-12-31    0.472756
2018-12-31    0.310968
dtype: float64","
2021-12-31    1.152000e+09
2020-12-31    1.606000e+09
2019-12-31    1.271000e+09
2018-12-31    2.799000e+09
Name: Cash, dtype: float64","
2021-12-31    5.348000e+09
2020-12-31    5.064000e+09
2019-12-31    4.744000e+09
2018-12-31    1.161300e+10
Name: Total Current Assets, dtype: float64"
1282,NURO,-0.952380952,,"
2021-12-31    1365697.0
2020-12-31    2285390.0
2019-12-31    3446778.0
2018-12-31    6592897.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    23215785.0
2020-12-31     5247774.0
2019-12-31     2530233.0
2018-12-31     6097793.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.058826
2020-12-31    0.435497
2019-12-31    1.362237
2018-12-31    1.081194
dtype: float64","
2021-12-31    22572104.0
2020-12-31     5226213.0
2019-12-31     3126206.0
2018-12-31     6780429.0
Name: Cash, dtype: float64","
2021-12-31    24187859.0
2020-12-31     7089866.0
2019-12-31     5430814.0
2018-12-31    11586165.0
Name: Total Current Assets, dtype: float64"
1283,0IM1.L,,,"
2021-12-31    1.758730e+11
2020-12-31    1.665310e+11
2019-12-31    1.325470e+11
2018-12-31    1.164390e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.009400e+10
2020-12-31    2.099500e+10
2019-12-31    1.943300e+10
2018-12-31    1.491900e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    8.752513
2020-12-31    7.931936
2019-12-31    6.820717
2018-12-31    7.804746
dtype: float64","
2021-12-31    2.994000e+09
2020-12-31    3.147000e+09
2019-12-31    1.578000e+09
2018-12-31    1.181000e+09
Name: Cash, dtype: float64","
2021-12-31    1.457600e+10
2020-12-31    1.462000e+10
2019-12-31    9.892000e+09
2018-12-31    7.287000e+09
Name: Total Current Assets, dtype: float64"
